"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that the ""All"" filter displays both active and completed todos.","858","should show all todos on the All filter","Desktop Firefox","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","1423","should show only completed todos on the Completed filter","iPhone 15 Pro Max","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","999","should persist filter state on page reload","Desktop Edge","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","979","should persist filter state on page reload","iPhone SE","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","1093","should mark a todo as completed","iPhone 15 Pro Max","2026-06-28","passed","2026-06-28","@management Todo Management > @smoke","todo-management.spec.ts","",""
"","930","should show only completed todos on the Completed filter","iPhone SE","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","1081","should clear all completed todos","Desktop Firefox","2026-06-28","passed","2026-06-28","@management Todo Management > @regression","todo-management.spec.ts","",""
"Verifies that multiple todo items can be added sequentially.","2195","should add multiple todo items","Desktop Firefox HiDPI","2026-06-28","passed","2026-06-28","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","543","should show all todos on the All filter","Desktop Chrome HiDPI","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","887","should edit an existing todo item","Desktop Firefox HiDPI","2026-06-28","passed","2026-06-28","@management Todo Management > @regression","todo-management.spec.ts","",""
"","1436","should toggle all todos at once","iPhone 15 Pro Max","2026-06-28","passed","2026-06-28","@management Todo Management > @regression","todo-management.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","730","should persist filter state on page reload","Galaxy Tab S4","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"Leading and trailing whitespace must be stripped before saving.","1802","should trim whitespace from new todo items","iPhone 15","2026-06-28","passed","2026-06-28","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","704","should persist filter state on page reload","Pixel 7","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"","30094","should toggle all todos at once","iPhone SE","2026-06-28","broken","2026-06-28","@management Todo Management > @regression","todo-management.spec.ts","",""
"","416","should toggle all todos at once","Desktop Chrome","2026-06-28","passed","2026-06-28","@management Todo Management > @regression","todo-management.spec.ts","",""
"","505","should clear all completed todos","Pixel 7","2026-06-28","passed","2026-06-28","@management Todo Management > @regression","todo-management.spec.ts","",""
"Verifies that multiple todo items can be added sequentially.","588","should add multiple todo items","Galaxy Tab S4","2026-06-28","passed","2026-06-28","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"","906","should edit an existing todo item","iPhone SE","2026-06-28","passed","2026-06-28","@management Todo Management > @regression","todo-management.spec.ts","",""
"Verifies that a user can create a new todo item successfully.","717","should add a single todo item","iPhone SE","2026-06-28","passed","2026-06-28","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","568","should show all todos on the All filter","Galaxy Tab S4","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that multiple todo items can be added sequentially.","715","should add multiple todo items","Galaxy S9+","2026-06-28","passed","2026-06-28","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"","3279","should show only active todos on the Active filter","Desktop Firefox HiDPI","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","481","should clear all completed todos","Desktop Chrome","2026-06-28","passed","2026-06-28","@management Todo Management > @regression","todo-management.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","7646","should show all todos on the All filter","Desktop Safari","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","1258","should delete a todo item","iPad Pro 11","2026-06-28","passed","2026-06-28","@management Todo Management > @smoke","todo-management.spec.ts","",""
"Verifies that multiple todo items can be added sequentially.","2756","should add multiple todo items","iPhone 15","2026-06-28","passed","2026-06-28","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"","2670","should delete a todo item","Desktop Firefox","2026-06-28","passed","2026-06-28","@management Todo Management > @smoke","todo-management.spec.ts","",""
"","512","should toggle all todos at once","Galaxy Tab S4","2026-06-28","passed","2026-06-28","@management Todo Management > @regression","todo-management.spec.ts","",""
"","1413","should show only completed todos on the Completed filter","iPad Mini","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that multiple todo items can be added sequentially.","2116","should add multiple todo items","Desktop Firefox","2026-06-28","passed","2026-06-28","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"","6613","should show only active todos on the Active filter","Desktop Safari","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that a user can create a new todo item successfully.","832","should add a single todo item","iPad Mini","2026-06-28","passed","2026-06-28","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"Verifies that a user can create a new todo item successfully.","11826","should add a single todo item","iPhone 15 Pro Max","2026-06-28","passed","2026-06-28","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"","511","should show only completed todos on the Completed filter","Desktop Chrome HiDPI","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","676","should show only active todos on the Active filter","Galaxy Tab S4","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","991","should show only active todos on the Active filter","iPhone SE","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","521","should edit an existing todo item","Pixel 7","2026-06-28","passed","2026-06-28","@management Todo Management > @regression","todo-management.spec.ts","",""
"","531","should show only active todos on the Active filter","Desktop Chrome","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","617","should show only active todos on the Active filter","Desktop Chrome HiDPI","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Leading and trailing whitespace must be stripped before saving.","2444","should trim whitespace from new todo items","Desktop Safari","2026-06-28","passed","2026-06-28","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"","532","should delete a todo item","Galaxy Tab S4","2026-06-28","passed","2026-06-28","@management Todo Management > @smoke","todo-management.spec.ts","",""
"","475","should toggle all todos at once","Galaxy S9+","2026-06-28","passed","2026-06-28","@management Todo Management > @regression","todo-management.spec.ts","",""
"","550","should toggle all todos at once","Desktop Edge","2026-06-28","passed","2026-06-28","@management Todo Management > @regression","todo-management.spec.ts","",""
"Leading and trailing whitespace must be stripped before saving.","388","should trim whitespace from new todo items","Galaxy S9+","2026-06-28","passed","2026-06-28","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","537","should show all todos on the All filter","Pixel 7","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","932","should toggle all todos at once","Desktop Firefox HiDPI","2026-06-28","passed","2026-06-28","@management Todo Management > @regression","todo-management.spec.ts","",""
"Verifies that multiple todo items can be added sequentially.","964","should add multiple todo items","iPad Mini","2026-06-28","passed","2026-06-28","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"","1573","should delete a todo item","Desktop Safari","2026-06-28","passed","2026-06-28","@management Todo Management > @smoke","todo-management.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","1255","should mark a todo as completed","iPad Pro 11","2026-06-28","passed","2026-06-28","@management Todo Management > @smoke","todo-management.spec.ts","",""
"","672","should not add an empty todo item","iPad Mini","2026-06-28","passed","2026-06-28","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"","1754","should not add an empty todo item","iPad Pro 11","2026-06-28","passed","2026-06-28","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","637","should persist filter state on page reload","Galaxy S9+","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"","615","should not add an empty todo item","Desktop Edge","2026-06-28","passed","2026-06-28","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"","818","should show only completed todos on the Completed filter","Desktop Firefox","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","1493","should toggle all todos at once","Desktop Safari","2026-06-28","passed","2026-06-28","@management Todo Management > @regression","todo-management.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","835","should mark a todo as completed","iPhone SE","2026-06-28","passed","2026-06-28","@management Todo Management > @smoke","todo-management.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","376","should mark a todo as completed","Desktop Chrome","2026-06-28","passed","2026-06-28","@management Todo Management > @smoke","todo-management.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","926","should show all todos on the All filter","iPhone SE","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","1676","should show only completed todos on the Completed filter","iPad Pro 11","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","517","should edit an existing todo item","Galaxy Tab S4","2026-06-28","passed","2026-06-28","@management Todo Management > @regression","todo-management.spec.ts","",""
"","1262","should edit an existing todo item","iPad Pro 11","2026-06-28","passed","2026-06-28","@management Todo Management > @regression","todo-management.spec.ts","",""
"Verifies that a user can create a new todo item successfully.","529","should add a single todo item","Pixel 7","2026-06-28","passed","2026-06-28","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"","1124","should edit an existing todo item","iPhone 15","2026-06-28","passed","2026-06-28","@management Todo Management > @regression","todo-management.spec.ts","",""
"","760","should clear all completed todos","iPhone SE","2026-06-28","passed","2026-06-28","@management Todo Management > @regression","todo-management.spec.ts","",""
"","7568","should show only active todos on the Active filter","iPhone 15 Pro Max","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","620","should show only completed todos on the Completed filter","Galaxy S9+","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","1612","should edit an existing todo item","Desktop Safari","2026-06-28","passed","2026-06-28","@management Todo Management > @regression","todo-management.spec.ts","",""
"","900","should delete a todo item","iPhone SE","2026-06-28","passed","2026-06-28","@management Todo Management > @smoke","todo-management.spec.ts","",""
"Leading and trailing whitespace must be stripped before saving.","306","should trim whitespace from new todo items","Desktop Chrome","2026-06-28","passed","2026-06-28","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"","576","should edit an existing todo item","Desktop Edge","2026-06-28","passed","2026-06-28","@management Todo Management > @regression","todo-management.spec.ts","",""
"","5676","should show only active todos on the Active filter","iPhone 15","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","2041","should persist filter state on page reload","Desktop Safari","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"","1484","should edit an existing todo item","iPhone 15 Pro Max","2026-06-28","passed","2026-06-28","@management Todo Management > @regression","todo-management.spec.ts","",""
"","953","should not add an empty todo item","iPhone 15","2026-06-28","passed","2026-06-28","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"","704","should toggle all todos at once","Desktop Firefox","2026-06-28","passed","2026-06-28","@management Todo Management > @regression","todo-management.spec.ts","",""
"Leading and trailing whitespace must be stripped before saving.","795","should trim whitespace from new todo items","iPhone SE","2026-06-28","passed","2026-06-28","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"","662","should show only active todos on the Active filter","Desktop Edge","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","1794","should persist filter state on page reload","iPad Pro 11","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"","425","should not add an empty todo item","Galaxy S9+","2026-06-28","passed","2026-06-28","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"","1262","should toggle all todos at once","iPad Mini","2026-06-28","passed","2026-06-28","@management Todo Management > @regression","todo-management.spec.ts","",""
"Verifies that a user can create a new todo item successfully.","1842","should add a single todo item","Desktop Firefox HiDPI","2026-06-28","passed","2026-06-28","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"","1052","should delete a todo item","Desktop Firefox HiDPI","2026-06-28","passed","2026-06-28","@management Todo Management > @smoke","todo-management.spec.ts","",""
"","1579","should delete a todo item","iPhone 15","2026-06-28","passed","2026-06-28","@management Todo Management > @smoke","todo-management.spec.ts","",""
"","1004","should clear all completed todos","iPhone 15","2026-06-28","passed","2026-06-28","@management Todo Management > @regression","todo-management.spec.ts","",""
"","6354","should show only active todos on the Active filter","iPad Pro 11","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","639","should show only active todos on the Active filter","Galaxy S9+","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","444","should show all todos on the All filter","Desktop Chrome","2026-06-28","passed","2026-06-28","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
