"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","602","should show only completed todos on the Completed filter","Galaxy Tab S4","2026-06-27","passed","2026-06-27","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","1608","should show all todos on the All filter","iPad Mini","2026-06-27","passed","2026-06-27","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","1490","should persist filter state on page reload","iPhone 15","2026-06-27","passed","2026-06-27","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","596","should mark a todo as completed","Desktop Edge","2026-06-27","passed","2026-06-27","@management Todo Management > @smoke","todo-management.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","719","should mark a todo as completed","Desktop Firefox","2026-06-27","passed","2026-06-27","@management Todo Management > @smoke","todo-management.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","849","should show all todos on the All filter","Desktop Firefox HiDPI","2026-06-27","passed","2026-06-27","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","2280","should show all todos on the All filter","iPhone SE","2026-06-27","passed","2026-06-27","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","9265","should show all todos on the All filter","Desktop Safari","2026-06-27","passed","2026-06-27","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","497","should clear all completed todos","Pixel 7","2026-06-27","passed","2026-06-27","@management Todo Management > @regression","todo-management.spec.ts","",""
"","887","should show only active todos on the Active filter","Desktop Firefox","2026-06-27","passed","2026-06-27","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","2813","should persist filter state on page reload","iPhone 15 Pro Max","2026-06-27","passed","2026-06-27","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"Verifies that a user can create a new todo item successfully.","1706","should add a single todo item","iPhone SE","2026-06-27","passed","2026-06-27","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"","495","should edit an existing todo item","Desktop Chrome HiDPI","2026-06-27","passed","2026-06-27","@management Todo Management > @regression","todo-management.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","1579","should persist filter state on page reload","iPad Mini","2026-06-27","passed","2026-06-27","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"","483","should delete a todo item","Pixel 7","2026-06-27","passed","2026-06-27","@management Todo Management > @smoke","todo-management.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","1155","should persist filter state on page reload","Desktop Firefox HiDPI","2026-06-27","passed","2026-06-27","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"","1114","should edit an existing todo item","iPhone 15","2026-06-27","passed","2026-06-27","@management Todo Management > @regression","todo-management.spec.ts","",""
"Leading and trailing whitespace must be stripped before saving.","398","should trim whitespace from new todo items","Desktop Chrome HiDPI","2026-06-27","passed","2026-06-27","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","434","should mark a todo as completed","Galaxy S9+","2026-06-27","passed","2026-06-27","@management Todo Management > @smoke","todo-management.spec.ts","",""
"","443","should clear all completed todos","Desktop Chrome","2026-06-27","passed","2026-06-27","@management Todo Management > @regression","todo-management.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","721","should persist filter state on page reload","Desktop Edge","2026-06-27","passed","2026-06-27","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","539","should show all todos on the All filter","Desktop Chrome HiDPI","2026-06-27","passed","2026-06-27","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that multiple todo items can be added sequentially.","1057","should add multiple todo items","iPad Mini","2026-06-27","passed","2026-06-27","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"Leading and trailing whitespace must be stripped before saving.","722","should trim whitespace from new todo items","Desktop Firefox","2026-06-27","passed","2026-06-27","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"","414","should toggle all todos at once","Pixel 7","2026-06-27","passed","2026-06-27","@management Todo Management > @regression","todo-management.spec.ts","",""
"","778","should toggle all todos at once","Desktop Firefox","2026-06-27","passed","2026-06-27","@management Todo Management > @regression","todo-management.spec.ts","",""
"Verifies that multiple todo items can be added sequentially.","608","should add multiple todo items","Galaxy Tab S4","2026-06-27","passed","2026-06-27","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"","319","should not add an empty todo item","Pixel 7","2026-06-27","passed","2026-06-27","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"","577","should show only completed todos on the Completed filter","Galaxy S9+","2026-06-27","passed","2026-06-27","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","1097","should not add an empty todo item","iPhone SE","2026-06-27","passed","2026-06-27","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"","477","should edit an existing todo item","Galaxy S9+","2026-06-27","passed","2026-06-27","@management Todo Management > @regression","todo-management.spec.ts","",""
