"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that multiple todo items can be added sequentially.","562","should add multiple todo items","Galaxy S9+","2026-05-20","passed","2026-05-20","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","7388","should show all todos on the All filter","iPhone 15","2026-05-20","passed","2026-05-20","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","421","should show all todos on the All filter","Galaxy Tab S4","2026-05-20","passed","2026-05-20","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","708","should persist filter state on page reload","Pixel 7","2026-05-20","passed","2026-05-20","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","1287","should mark a todo as completed","iPad Mini","2026-05-20","passed","2026-05-20","@management Todo Management > @smoke","todo-management.spec.ts","",""
"","543","should show only completed todos on the Completed filter","Galaxy S9+","2026-05-20","passed","2026-05-20","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","598","should edit an existing todo item","Desktop Edge","2026-05-20","passed","2026-05-20","@management Todo Management > @regression","todo-management.spec.ts","",""
"Verifies that a user can create a new todo item successfully.","423","should add a single todo item","Galaxy Tab S4","2026-05-20","passed","2026-05-20","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","1977","should persist filter state on page reload","Desktop Safari","2026-05-20","passed","2026-05-20","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"Verifies that a user can create a new todo item successfully.","1822","should add a single todo item","Desktop Firefox HiDPI","2026-05-20","passed","2026-05-20","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"Verifies that multiple todo items can be added sequentially.","2292","should add multiple todo items","Desktop Firefox","2026-05-20","passed","2026-05-20","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"","1394","should clear all completed todos","iPad Pro 11","2026-05-20","passed","2026-05-20","@management Todo Management > @regression","todo-management.spec.ts","",""
"","937","should clear all completed todos","iPhone 15","2026-05-20","passed","2026-05-20","@management Todo Management > @regression","todo-management.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","8638","should show all todos on the All filter","iPhone 15 Pro Max","2026-05-20","passed","2026-05-20","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","955","should clear all completed todos","Desktop Firefox","2026-05-20","passed","2026-05-20","@management Todo Management > @regression","todo-management.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","1390","should persist filter state on page reload","Desktop Firefox","2026-05-20","passed","2026-05-20","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","1338","should mark a todo as completed","iPad Pro 11","2026-05-20","passed","2026-05-20","@management Todo Management > @smoke","todo-management.spec.ts","",""
"Leading and trailing whitespace must be stripped before saving.","728","should trim whitespace from new todo items","Desktop Firefox","2026-05-20","passed","2026-05-20","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"Verifies that a user can create a new todo item successfully.","503","should add a single todo item","Desktop Chrome HiDPI","2026-05-20","passed","2026-05-20","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"","514","should edit an existing todo item","Desktop Chrome HiDPI","2026-05-20","passed","2026-05-20","@management Todo Management > @regression","todo-management.spec.ts","",""
"Leading and trailing whitespace must be stripped before saving.","1874","should trim whitespace from new todo items","Desktop Safari","2026-05-20","passed","2026-05-20","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"Verifies that multiple todo items can be added sequentially.","4839","should add multiple todo items","iPhone 15 Pro Max","2026-05-20","passed","2026-05-20","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","800","should mark a todo as completed","Desktop Firefox HiDPI","2026-05-20","passed","2026-05-20","@management Todo Management > @smoke","todo-management.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","1701","should show all todos on the All filter","iPad Mini","2026-05-20","passed","2026-05-20","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","1197","should toggle all todos at once","iPad Mini","2026-05-20","passed","2026-05-20","@management Todo Management > @regression","todo-management.spec.ts","",""
"","635","should show only active todos on the Active filter","Desktop Chrome HiDPI","2026-05-20","passed","2026-05-20","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","1512","should persist filter state on page reload","iPad Mini","2026-05-20","passed","2026-05-20","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"","2873","should delete a todo item","Desktop Firefox","2026-05-20","passed","2026-05-20","@management Todo Management > @smoke","todo-management.spec.ts","",""
