"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","799","should show only active todos on the Active filter","iPhone SE","2026-06-25","passed","2026-06-25","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","1571","should mark a todo as completed","iPhone 15 Pro Max","2026-06-25","passed","2026-06-25","@management Todo Management > @smoke","todo-management.spec.ts","",""
"Verifies that multiple todo items can be added sequentially.","489","should add multiple todo items","Desktop Chrome","2026-06-25","passed","2026-06-25","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","1061","should persist filter state on page reload","Desktop Firefox","2026-06-25","passed","2026-06-25","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"Verifies that a user can create a new todo item successfully.","3607","should add a single todo item","iPhone 15 Pro Max","2026-06-25","passed","2026-06-25","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"","482","should show only completed todos on the Completed filter","Galaxy S9+","2026-06-25","passed","2026-06-25","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that a user can create a new todo item successfully.","511","should add a single todo item","Desktop Chrome HiDPI","2026-06-25","passed","2026-06-25","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"","823","should edit an existing todo item","Desktop Firefox HiDPI","2026-06-25","passed","2026-06-25","@management Todo Management > @regression","todo-management.spec.ts","",""
"","529","should show only active todos on the Active filter","Desktop Chrome","2026-06-25","passed","2026-06-25","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","3063","should show only completed todos on the Completed filter","Desktop Firefox HiDPI","2026-06-25","passed","2026-06-25","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","12128","should show all todos on the All filter","iPhone 15 Pro Max","2026-06-25","passed","2026-06-25","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","1735","should edit an existing todo item","iPhone 15 Pro Max","2026-06-25","passed","2026-06-25","@management Todo Management > @regression","todo-management.spec.ts","",""
"Leading and trailing whitespace must be stripped before saving.","379","should trim whitespace from new todo items","Desktop Chrome HiDPI","2026-06-25","passed","2026-06-25","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","5370","should show all todos on the All filter","Desktop Safari","2026-06-25","passed","2026-06-25","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","1228","should mark a todo as completed","iPad Mini","2026-06-25","passed","2026-06-25","@management Todo Management > @smoke","todo-management.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","801","should show all todos on the All filter","Desktop Firefox","2026-06-25","passed","2026-06-25","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","466","should delete a todo item","Desktop Chrome","2026-06-25","passed","2026-06-25","@management Todo Management > @smoke","todo-management.spec.ts","",""
