"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1518","should delete a todo item","iPhone 15","2026-06-02","passed","2026-06-02","@management Todo Management > @smoke","todo-management.spec.ts","",""
"","5153","should show only active todos on the Active filter","iPhone 15","2026-06-02","passed","2026-06-02","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that multiple todo items can be added sequentially.","1888","should add multiple todo items","iPhone SE","2026-06-02","passed","2026-06-02","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","526","should mark a todo as completed","Galaxy S9+","2026-06-02","passed","2026-06-02","@management Todo Management > @smoke","todo-management.spec.ts","",""
"","537","should clear all completed todos","Desktop Edge","2026-06-02","passed","2026-06-02","@management Todo Management > @regression","todo-management.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","2059","should persist filter state on page reload","iPhone 15 Pro Max","2026-06-02","passed","2026-06-02","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","1326","should mark a todo as completed","iPad Pro 11","2026-06-02","passed","2026-06-02","@management Todo Management > @smoke","todo-management.spec.ts","",""
"","614","should show only completed todos on the Completed filter","Galaxy S9+","2026-06-02","passed","2026-06-02","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","691","should persist filter state on page reload","Desktop Chrome HiDPI","2026-06-02","passed","2026-06-02","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"","579","should delete a todo item","Galaxy S9+","2026-06-02","passed","2026-06-02","@management Todo Management > @smoke","todo-management.spec.ts","",""
"","1508","should edit an existing todo item","Desktop Safari","2026-06-02","passed","2026-06-02","@management Todo Management > @regression","todo-management.spec.ts","",""
"Leading and trailing whitespace must be stripped before saving.","388","should trim whitespace from new todo items","Desktop Chrome","2026-06-02","passed","2026-06-02","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"","1177","should clear all completed todos","iPhone 15 Pro Max","2026-06-02","passed","2026-06-02","@management Todo Management > @regression","todo-management.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","492","should show all todos on the All filter","Pixel 7","2026-06-02","passed","2026-06-02","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","497","should edit an existing todo item","Galaxy Tab S4","2026-06-02","passed","2026-06-02","@management Todo Management > @regression","todo-management.spec.ts","",""
"","1167","should not add an empty todo item","iPhone 15","2026-06-02","passed","2026-06-02","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","2028","should mark a todo as completed","iPhone 15 Pro Max","2026-06-02","passed","2026-06-02","@management Todo Management > @smoke","todo-management.spec.ts","",""
"","479","should toggle all todos at once","Desktop Chrome HiDPI","2026-06-02","passed","2026-06-02","@management Todo Management > @regression","todo-management.spec.ts","",""
"Verifies that multiple todo items can be added sequentially.","2206","should add multiple todo items","iPhone 15","2026-06-02","passed","2026-06-02","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"","790","should clear all completed todos","Desktop Firefox","2026-06-02","passed","2026-06-02","@management Todo Management > @regression","todo-management.spec.ts","",""
"Leading and trailing whitespace must be stripped before saving.","861","should trim whitespace from new todo items","Desktop Edge","2026-06-02","passed","2026-06-02","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"Leading and trailing whitespace must be stripped before saving.","1960","should trim whitespace from new todo items","iPhone 15 Pro Max","2026-06-02","passed","2026-06-02","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","522","should show all todos on the All filter","Galaxy S9+","2026-06-02","passed","2026-06-02","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","710","should not add an empty todo item","Desktop Firefox HiDPI","2026-06-02","passed","2026-06-02","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"","1363","should toggle all todos at once","iPhone 15 Pro Max","2026-06-02","passed","2026-06-02","@management Todo Management > @regression","todo-management.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","774","should persist filter state on page reload","Desktop Edge","2026-06-02","passed","2026-06-02","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"Verifies that a user can create a new todo item successfully.","10389","should add a single todo item","Desktop Safari","2026-06-02","passed","2026-06-02","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"","2521","should delete a todo item","Desktop Firefox","2026-06-02","passed","2026-06-02","@management Todo Management > @smoke","todo-management.spec.ts","",""
"","1374","should delete a todo item","iPad Pro 11","2026-06-02","passed","2026-06-02","@management Todo Management > @smoke","todo-management.spec.ts","",""
"Verifies that a user can create a new todo item successfully.","849","should add a single todo item","iPhone 15","2026-06-02","passed","2026-06-02","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"","6726","should show only active todos on the Active filter","Desktop Safari","2026-06-02","passed","2026-06-02","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","417","should not add an empty todo item","Desktop Chrome HiDPI","2026-06-02","passed","2026-06-02","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","594","should persist filter state on page reload","Pixel 7","2026-06-02","passed","2026-06-02","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","1115","should persist filter state on page reload","Desktop Firefox HiDPI","2026-06-02","passed","2026-06-02","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"","665","should show only active todos on the Active filter","Desktop Edge","2026-06-02","passed","2026-06-02","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Leading and trailing whitespace must be stripped before saving.","1303","should trim whitespace from new todo items","iPad Pro 11","2026-06-02","passed","2026-06-02","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"","415","should edit an existing todo item","Desktop Chrome","2026-06-02","passed","2026-06-02","@management Todo Management > @regression","todo-management.spec.ts","",""
"Verifies that a user can create a new todo item successfully.","989","should add a single todo item","iPad Mini","2026-06-02","passed","2026-06-02","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"","1440","should edit an existing todo item","iPad Mini","2026-06-02","passed","2026-06-02","@management Todo Management > @regression","todo-management.spec.ts","",""
"","1158","should show only completed todos on the Completed filter","iPhone 15","2026-06-02","passed","2026-06-02","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","497","should delete a todo item","Pixel 7","2026-06-02","passed","2026-06-02","@management Todo Management > @smoke","todo-management.spec.ts","",""
"","587","should edit an existing todo item","Desktop Edge","2026-06-02","passed","2026-06-02","@management Todo Management > @regression","todo-management.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","674","should persist filter state on page reload","Galaxy S9+","2026-06-02","passed","2026-06-02","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"Verifies that a user can create a new todo item successfully.","1758","should add a single todo item","iPhone SE","2026-06-02","passed","2026-06-02","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"","1086","should edit an existing todo item","iPhone 15","2026-06-02","passed","2026-06-02","@management Todo Management > @regression","todo-management.spec.ts","",""
