"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6350","should show only active todos on the Active filter","iPad Pro 11","2026-05-18","passed","2026-05-18","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","747","should not add an empty todo item","Desktop Firefox HiDPI","2026-05-18","passed","2026-05-18","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"Leading and trailing whitespace must be stripped before saving.","372","should trim whitespace from new todo items","Galaxy Tab S4","2026-05-18","passed","2026-05-18","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"","486","should show only completed todos on the Completed filter","Desktop Chrome","2026-05-18","passed","2026-05-18","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","549","should clear all completed todos","Galaxy S9+","2026-05-18","passed","2026-05-18","@management Todo Management > @regression","todo-management.spec.ts","",""
"Verifies that multiple todo items can be added sequentially.","2115","should add multiple todo items","Desktop Firefox","2026-05-18","passed","2026-05-18","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","610","should persist filter state on page reload","Desktop Chrome HiDPI","2026-05-18","passed","2026-05-18","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"","1024","should show only active todos on the Active filter","iPhone SE","2026-05-18","passed","2026-05-18","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","546","should show all todos on the All filter","Galaxy Tab S4","2026-05-18","passed","2026-05-18","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","356","should mark a todo as completed","Desktop Chrome","2026-05-18","passed","2026-05-18","@management Todo Management > @smoke","todo-management.spec.ts","",""
"Verifies that a user can create a new todo item successfully.","519","should add a single todo item","Galaxy Tab S4","2026-05-18","passed","2026-05-18","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","1231","should persist filter state on page reload","iPhone 15","2026-05-18","passed","2026-05-18","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"Verifies that multiple todo items can be added sequentially.","2120","should add multiple todo items","Desktop Firefox HiDPI","2026-05-18","passed","2026-05-18","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"","1384","should edit an existing todo item","Desktop Safari","2026-05-18","passed","2026-05-18","@management Todo Management > @regression","todo-management.spec.ts","",""
"Verifies that multiple todo items can be added sequentially.","14051","should add multiple todo items","iPad Pro 11","2026-05-18","passed","2026-05-18","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"Leading and trailing whitespace must be stripped before saving.","896","should trim whitespace from new todo items","Desktop Safari","2026-05-18","passed","2026-05-18","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"","608","should show only active todos on the Active filter","Desktop Edge","2026-05-18","passed","2026-05-18","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Leading and trailing whitespace must be stripped before saving.","1955","should trim whitespace from new todo items","iPhone 15","2026-05-18","passed","2026-05-18","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","641","should persist filter state on page reload","Galaxy Tab S4","2026-05-18","passed","2026-05-18","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"Verifies that multiple todo items can be added sequentially.","544","should add multiple todo items","Desktop Chrome HiDPI","2026-05-18","passed","2026-05-18","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
