"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1702","should show only completed todos on the Completed filter","iPad Pro 11","2026-05-25","passed","2026-05-25","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","513","should delete a todo item","Desktop Chrome HiDPI","2026-05-25","passed","2026-05-25","@management Todo Management > @smoke","todo-management.spec.ts","",""
"","1576","should show only completed todos on the Completed filter","iPhone 15 Pro Max","2026-05-25","passed","2026-05-25","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","762","should show only active todos on the Active filter","iPhone SE","2026-05-25","passed","2026-05-25","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that a user can create a new todo item successfully.","435","should add a single todo item","Desktop Chrome","2026-05-25","passed","2026-05-25","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"","663","should show only active todos on the Active filter","Pixel 7","2026-05-25","passed","2026-05-25","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that multiple todo items can be added sequentially.","2815","should add multiple todo items","Desktop Firefox","2026-05-25","passed","2026-05-25","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","12047","should show all todos on the All filter","iPhone 15 Pro Max","2026-05-25","passed","2026-05-25","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","641","should persist filter state on page reload","Desktop Chrome HiDPI","2026-05-25","passed","2026-05-25","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","732","should persist filter state on page reload","Galaxy Tab S4","2026-05-25","passed","2026-05-25","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"","954","should not add an empty todo item","iPad Pro 11","2026-05-25","passed","2026-05-25","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","1427","should persist filter state on page reload","Desktop Firefox HiDPI","2026-05-25","passed","2026-05-25","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"Verifies that multiple todo items can be added sequentially.","1560","should add multiple todo items","iPhone 15","2026-05-25","passed","2026-05-25","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","728","should show all todos on the All filter","iPhone SE","2026-05-25","passed","2026-05-25","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","860","should delete a todo item","Desktop Firefox HiDPI","2026-05-25","passed","2026-05-25","@management Todo Management > @smoke","todo-management.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","1316","should mark a todo as completed","iPad Pro 11","2026-05-25","passed","2026-05-25","@management Todo Management > @smoke","todo-management.spec.ts","",""
"","1698","should show only active todos on the Active filter","iPad Mini","2026-05-25","passed","2026-05-25","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","683","should mark a todo as completed","iPhone SE","2026-05-25","passed","2026-05-25","@management Todo Management > @smoke","todo-management.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","441","should mark a todo as completed","Desktop Chrome HiDPI","2026-05-25","passed","2026-05-25","@management Todo Management > @smoke","todo-management.spec.ts","",""
"Verifies that a user can create a new todo item successfully.","482","should add a single todo item","Desktop Chrome HiDPI","2026-05-25","passed","2026-05-25","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"","703","should not add an empty todo item","Desktop Firefox HiDPI","2026-05-25","passed","2026-05-25","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"Verifies that multiple todo items can be added sequentially.","484","should add multiple todo items","Desktop Chrome","2026-05-25","passed","2026-05-25","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"Leading and trailing whitespace must be stripped before saving.","388","should trim whitespace from new todo items","Galaxy S9+","2026-05-25","passed","2026-05-25","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"","567","should delete a todo item","Pixel 7","2026-05-25","passed","2026-05-25","@management Todo Management > @smoke","todo-management.spec.ts","",""
"","433","should not add an empty todo item","Pixel 7","2026-05-25","passed","2026-05-25","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"Leading and trailing whitespace must be stripped before saving.","683","should trim whitespace from new todo items","Desktop Firefox HiDPI","2026-05-25","passed","2026-05-25","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"","2176","should delete a todo item","Desktop Firefox","2026-05-25","passed","2026-05-25","@management Todo Management > @smoke","todo-management.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","1602","should show all todos on the All filter","iPad Mini","2026-05-25","passed","2026-05-25","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that a user can create a new todo item successfully.","12401","should add a single todo item","iPad Pro 11","2026-05-25","passed","2026-05-25","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","1381","should mark a todo as completed","Desktop Safari","2026-05-25","passed","2026-05-25","@management Todo Management > @smoke","todo-management.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","7576","should show all todos on the All filter","iPhone 15","2026-05-25","passed","2026-05-25","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that multiple todo items can be added sequentially.","832","should add multiple todo items","iPhone SE","2026-05-25","passed","2026-05-25","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
