"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Filter selection should survive a full page reload via URL hash.","1277","should persist filter state on page reload","iPhone 15","2026-05-04","passed","2026-05-04","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"","597","should show only active todos on the Active filter","Desktop Chrome HiDPI","2026-05-04","passed","2026-05-04","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that multiple todo items can be added sequentially.","960","should add multiple todo items","Galaxy S9+","2026-05-04","passed","2026-05-04","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","1306","should mark a todo as completed","iPad Pro 11","2026-05-04","passed","2026-05-04","@management Todo Management > @smoke","todo-management.spec.ts","",""
"","30097","should toggle all todos at once","iPhone SE","2026-05-04","broken","2026-05-04","@management Todo Management > @regression","todo-management.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","635","should persist filter state on page reload","Pixel 7","2026-05-04","passed","2026-05-04","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"","1260","should edit an existing todo item","iPhone 15","2026-05-04","passed","2026-05-04","@management Todo Management > @regression","todo-management.spec.ts","",""
"Verifies that a user can create a new todo item successfully.","3983","should add a single todo item","iPhone 15 Pro Max","2026-05-04","passed","2026-05-04","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","610","should persist filter state on page reload","Desktop Chrome","2026-05-04","passed","2026-05-04","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"","1058","should delete a todo item","iPhone SE","2026-05-04","passed","2026-05-04","@management Todo Management > @smoke","todo-management.spec.ts","",""
"","6757","should show only active todos on the Active filter","iPhone 15","2026-05-04","passed","2026-05-04","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","884","should show all todos on the All filter","Desktop Firefox HiDPI","2026-05-04","passed","2026-05-04","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","540","should clear all completed todos","Desktop Edge","2026-05-04","passed","2026-05-04","@management Todo Management > @regression","todo-management.spec.ts","",""
"","606","should show only completed todos on the Completed filter","Galaxy Tab S4","2026-05-04","passed","2026-05-04","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that a user can create a new todo item successfully.","928","should add a single todo item","Galaxy S9+","2026-05-04","passed","2026-05-04","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","1168","should persist filter state on page reload","Desktop Firefox HiDPI","2026-05-04","passed","2026-05-04","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","454","should show all todos on the All filter","Pixel 7","2026-05-04","passed","2026-05-04","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Leading and trailing whitespace must be stripped before saving.","487","should trim whitespace from new todo items","Desktop Edge","2026-05-04","passed","2026-05-04","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","6744","should show all todos on the All filter","iPhone 15","2026-05-04","passed","2026-05-04","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","3001","should show only active todos on the Active filter","Desktop Firefox HiDPI","2026-05-04","passed","2026-05-04","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","1462","should edit an existing todo item","iPad Pro 11","2026-05-04","passed","2026-05-04","@management Todo Management > @regression","todo-management.spec.ts","",""
"","772","should clear all completed todos","Desktop Firefox","2026-05-04","passed","2026-05-04","@management Todo Management > @regression","todo-management.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","1487","should mark a todo as completed","iPhone 15","2026-05-04","passed","2026-05-04","@management Todo Management > @smoke","todo-management.spec.ts","",""
"","621","should show only active todos on the Active filter","Galaxy S9+","2026-05-04","passed","2026-05-04","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","612","should delete a todo item","Desktop Edge","2026-05-04","passed","2026-05-04","@management Todo Management > @smoke","todo-management.spec.ts","",""
"","1016","should show only active todos on the Active filter","iPhone SE","2026-05-04","passed","2026-05-04","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Leading and trailing whitespace must be stripped before saving.","824","should trim whitespace from new todo items","iPhone SE","2026-05-04","passed","2026-05-04","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"Leading and trailing whitespace must be stripped before saving.","2357","should trim whitespace from new todo items","Desktop Safari","2026-05-04","passed","2026-05-04","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"","13139","should show only active todos on the Active filter","iPhone 15 Pro Max","2026-05-04","passed","2026-05-04","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that a user can create a new todo item successfully.","1993","should add a single todo item","Desktop Firefox HiDPI","2026-05-04","passed","2026-05-04","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"","1346","should clear all completed todos","Desktop Safari","2026-05-04","passed","2026-05-04","@management Todo Management > @regression","todo-management.spec.ts","",""
"","1173","should edit an existing todo item","iPad Mini","2026-05-04","passed","2026-05-04","@management Todo Management > @regression","todo-management.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","804","should mark a todo as completed","Desktop Firefox HiDPI","2026-05-04","passed","2026-05-04","@management Todo Management > @smoke","todo-management.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","1413","should persist filter state on page reload","iPad Mini","2026-05-04","passed","2026-05-04","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","481","should mark a todo as completed","Desktop Chrome HiDPI","2026-05-04","passed","2026-05-04","@management Todo Management > @smoke","todo-management.spec.ts","",""
"","333","should not add an empty todo item","Desktop Chrome","2026-05-04","passed","2026-05-04","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"","5423","should show only active todos on the Active filter","iPad Pro 11","2026-05-04","passed","2026-05-04","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","1997","should not add an empty todo item","Desktop Safari","2026-05-04","passed","2026-05-04","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"","1447","should show only completed todos on the Completed filter","iPad Mini","2026-05-04","passed","2026-05-04","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Verifies that the ""All"" filter displays both active and completed todos.","876","should show all todos on the All filter","Desktop Firefox","2026-05-04","passed","2026-05-04","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","1961","should persist filter state on page reload","iPhone 15 Pro Max","2026-05-04","passed","2026-05-04","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"Leading and trailing whitespace must be stripped before saving.","2072","should trim whitespace from new todo items","iPhone 15","2026-05-04","passed","2026-05-04","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"","761","should not add an empty todo item","Desktop Firefox HiDPI","2026-05-04","passed","2026-05-04","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"","1265","should delete a todo item","iPad Mini","2026-05-04","passed","2026-05-04","@management Todo Management > @smoke","todo-management.spec.ts","",""
"","1775","should not add an empty todo item","iPhone 15 Pro Max","2026-05-04","passed","2026-05-04","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
"Verifies that multiple todo items can be added sequentially.","614","should add multiple todo items","Desktop Chrome HiDPI","2026-05-04","passed","2026-05-04","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"Filter selection should survive a full page reload via URL hash.","663","should persist filter state on page reload","Galaxy Tab S4","2026-05-04","passed","2026-05-04","@filter Todo Filtering > @regression","todo-filtering.spec.ts","",""
"","1977","should delete a todo item","iPhone 15 Pro Max","2026-05-04","passed","2026-05-04","@management Todo Management > @smoke","todo-management.spec.ts","",""
"Verifies that a user can create a new todo item successfully.","539","should add a single todo item","Galaxy Tab S4","2026-05-04","passed","2026-05-04","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"Verifies that a todo can be marked as completed, updating its visual state.","566","should mark a todo as completed","Desktop Edge","2026-05-04","passed","2026-05-04","@management Todo Management > @smoke","todo-management.spec.ts","",""
"Verifies that a user can create a new todo item successfully.","511","should add a single todo item","Desktop Chrome HiDPI","2026-05-04","passed","2026-05-04","@creation Todo Creation > @smoke","todo-creation.spec.ts","",""
"","1136","should show only completed todos on the Completed filter","iPhone SE","2026-05-04","passed","2026-05-04","@filter Todo Filtering > @smoke","todo-filtering.spec.ts","",""
"","265","should not add an empty todo item","Pixel 7","2026-05-04","passed","2026-05-04","@creation Todo Creation > @edge-case","todo-creation.spec.ts","",""
